22922,0,91688,0,0,0,0,-22922,0,91687
0,1.4679e+06,-8.2306e-11,-599.89,163.61,-599.89,163.61,0,-1.467e+06,0
91687,2.0212e-10,4.9598e+05,1308.9,-218.14,-1308.9,218.14,-91687,0,2.445e+05
0,-599.89,1308.9,872.57,-272.68,0,0,0,0,0
0,163.61,-218.14,-272.68,109.07,0,0,0,0,0
0,-599.89,-1308.9,0,0,872.57,-272.68,0,0,0
0,163.61,218.14,0,0,-272.68,109.07,0,0,0
-22922,0,-91687,0,0,0,0,22922,0,-91687
0,-1.467e+06,0,0,0,0,0,0,1.467e+06,0
91687,0,2.445e+05,0,0,0,0,-91688,0,4.89e+05
